Unnamed: 0,id,types,internationalPhoneNumber,formattedAddress,rating,googleMapsUri,websiteUri,userRatingCount,primaryType,shortFormattedAddress,location.latitude,location.longitude,regularOpeningHours.weekdayDescriptions,displayName.text,displayName.languageCode,primaryTypeDisplayName.text,priceRange.startPrice.units,priceRange.endPrice.units,priceLevel
648,ChIJL7HidABJUxQRtmLe4dkiXQM,"['tourist_attraction', 'point_of_interest', 'establishment']",,"X92P+R37 Second, South Sinai Governorate 8765101, Egypt",4.8,https://maps.google.com/?cid=242388274140570294,,17.0,tourist_attraction,X92P+R37 Second,27.9518372,34.3857858,,Shark‘s Bay Beach,de,Tourist Attraction,,,
649,ChIJQ8wZcq3_YRQRWsvhVaLL3eM,"['tourist_attraction', 'point_of_interest', 'establishment']",,"965R+9G4, Al Modireya, Mersa Matruh, Marsa Matrouh Governorate 5057027, Egypt",4.4,https://maps.google.com/?cid=16419503714548697946,,14.0,tourist_attraction,"965R+9G4, Al Modireya, Mersa Matruh",31.3579952,27.2406802,,شاطئ مطروح العام,ar,Tourist Attraction,,,
650,ChIJeb76KQ4nWhQRp0IRVYFVC3M,"['coffee_shop', 'cafe', 'food_store', 'store', 'point_of_interest', 'food', 'establishment']",+20 11 20720711,"كورنيش النيل، كورنيش النيل، Qism Bani Sweif, Beni Suef, Beni Suef Governorate 62511, Egypt",4.8,https://maps.google.com/?cid=8289813553071866535,https://www.facebook.com/MoOoKaCaffffe/,55.0,coffee_shop,"كورنيش النيل, Qism Bani Sweif, Beni Suef",29.0683688,31.1096078,"['Monday: 9:00\u202fAM\u2009–\u20092:30\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:30\u202fAM', 'Wednesday: 8:30\u202fAM\u2009–\u20092:30\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20093:00\u202fAM', 'Friday: 12:30\u202fPM\u2009–\u20093:30\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:30\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u20092:30\u202fAM']",كافيه موكا,ar,Coffee Shop,1.0,100.0,
651,ChIJ48GSq-mr9xQRxGVZi6I-zd4,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",+20 10 13424292,"19 ابو العلاء المعرّي، قسم كفر الشيخ،، قسم اول، مدينة كفر الشيخ،، Kafr El-Sheikh Governorate 6860510, Egypt",4.3,https://maps.google.com/?cid=16054557114489202116,https://www.facebook.com/3boodyBurger,62.0,hamburger_restaurant,19 ابو العلاء المعرّي، قسم كفر الشيخ،، قسم اول، مدينة كفر الشيخ،,31.1103488,30.947147,"['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']",Aboody Burger,ar,Hamburger Restaurant,100.0,200.0,
652,ChIJie3UIQDJThQRP58L2KEYOxI,"['garden', 'park', 'point_of_interest', 'establishment']",,"5P68+7FF, Al_ababda, Qism Qena, Qena, Qena Governorate 1461210, Egypt",,https://maps.google.com/?cid=1313670799702073151,,,garden,"5P68+7FF, Al_ababda, Qism Qena, Qena",26.160686800000004,32.7161601,,أحمد عبدالمغيث,en,Garden,,,
653,ChIJbcxuW8dAWBQRlfhWbBY-zcY,"['breakfast_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 12 10444416,"7 Al Bostan Al Seidi, Bab Al Louq, Abdeen, Cairo Governorate 4280124, Egypt",4.1,https://maps.google.com/?cid=14325174255763257493,https://ar-ar.facebook.com/kazazrestaurant/,11071.0,restaurant,"7 Al Bostan Al Seidi, Bab Al Louq, Abdeen",30.0470561,31.2392448,"['Monday: 7:00\u202fAM\u2009–\u20093:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u20093:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u20093:00\u202fAM']",Kazaz,en,Restaurant,1.0,100.0,PRICE_LEVEL_MODERATE
654,ChIJpeNcEEI9WBQRDguNVlwLx6M,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 11 53203020,"2C53+H4P, New Cairo 1, Cairo Governorate 4720113, Egypt",4.7,https://maps.google.com/?cid=11801413839764654862,http://bit.ly/36ndQZi,879.0,restaurant,"2C53+H4P, New Cairo 1",30.0089375,31.4028125,"['Monday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 2:00\u202fPM\u2009–\u20092:00\u202fAM']",Ahwet Zeitouna Egypt,en,Restaurant,,,
655,ChIJHRrWP8JlNhQRc-1TCpmC3R0,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 97 2454455,"Elephantine Island 0, Sheyakhah Oula, Aswan 1, Aswan Governorate 1240881, Egypt",4.4,https://maps.google.com/?cid=2152019790767844723,https://movenpick.accor.com/en/africa/egypt/aswan/resort-aswan/restaurants/mezze-restaurant.html?utm_source=google+Maps&utm_medium=seo+maps&utm_content=restaurant-B4L1-mezze_restaurant&utm_campaign=seo+maps,53.0,restaurant,"Elephantine Island 0, Sheyakhah Oula, Aswan 1",24.0932647,32.8915942,"['Monday: 12:00\u2009–\u200911:00\u202fPM', 'Tuesday: 12:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200911:00\u202fPM']",Mezze Restaurant,en,Restaurant,1000.0,,
656,ChIJt2aPdgBHWBQR7MyJzE8vzf8,"['tourist_attraction', 'point_of_interest', 'establishment']",,"26PC+33R, Ad Doqi A, Dokki, Giza Governorate 3750430, Egypt",,https://maps.google.com/?cid=18432440869677812972,,,tourist_attraction,"26PC+33R, Ad Doqi A, Dokki",30.035182599999995,31.2198722,,berdayung,id,Tourist Attraction,,,
657,ChIJfRvIGzLv-RQRk7bezhywxj0,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",+20 10 69556292,"دمياط، قسم دمياط، الظهير الصحراوى لمحافظة دمياط, CR67+W95، قسم دمياط، أول دمياط، محافظة دمياط 8040407, Egypt",4.9,https://maps.google.com/?cid=4451438919478589075,,8.0,coffee_shop,"CR67+W95, دمياط، قسم دمياط، الظهير الصحراوى لمحافظة دمياط, Qism Damietta, Damietta First",31.4122458,31.8134729,,Sweet lab,en,Coffee Shop,,,
658,ChIJq7bRrKrx9xQR7uAAslzUN5U,"['pizza_restaurant', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 55 2366951,"Al Khashab St, Shaibet an Nakareyah, Zagazig, Al-Sharqia Governorate 7120134, Egypt",3.7,https://maps.google.com/?cid=10752296129958830318,http://menuegypt.com/ar/%D8%A8%D9%8A%D8%AA%D8%B2%D8%A7-%D8%A7%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9,2404.0,pizza_restaurant,"Al Khashab St, Shaibet an Nakareyah, Zagazig",30.5889755,31.4919853,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fAM']",Pizza Alexandria Restaurant,en,Pizza Restaurant,100.0,200.0,PRICE_LEVEL_MODERATE
659,ChIJZUnJx1VHWBQR7UqwrYrbh-4,"['tourist_attraction', 'point_of_interest', 'establishment']",,"X6W7+8X2, Saqiyet Mekki, Al Giza, Giza Governorate 3723323, Egypt",,https://maps.google.com/?cid=17187947891548769005,,,tourist_attraction,"X6W7+8X2, Saqiyet Mekki, Al Giza",29.9959467,31.2160239,,ميناء القرية,ar,Tourist Attraction,,,
660,ChIJM3CQCPskWxQRWx-6xuuIYmA,"['cafe', 'point_of_interest', 'food', 'establishment']",+20 86 2333708,"Qism Minya, Minya, Minya Governorate 2451142, Egypt",3.9,https://maps.google.com/?cid=6945264121591504731,https://www.facebook.com/pg/el7aarah,390.0,cafe,"Qism Minya, Minya",28.1106363,30.7492125,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",الحارة,ar,Cafe,,,
661,ChIJpyCHRenX9xQRMRWu1MVFCTA,"['coffee_shop', 'cafe', 'food_store', 'store', 'point_of_interest', 'food', 'establishment']",+20 10 63387159,"H234+WPJ, Khalf Al Saha Al Shaabeya, بندر، Shibin el Kom, Menofia Governorate 6131234, Egypt",5.0,https://maps.google.com/?cid=3461374504589989169,,1.0,coffee_shop,"H234+WPJ, Khalf Al Saha Al Shaabeya, بندر، Shibin el Kom",30.5548349,31.0067801,,شارع مصر كافية,ar,Coffee Shop,,,
662,ChIJLyaGwwgMRRQRKakPOpJ11wY,"['coffee_shop', 'ice_cream_shop', 'cafe', 'dessert_shop', 'confectionery', 'food_store', 'store', 'point_of_interest', 'food', 'establishment']",,"Al Baquri Mohammed Sayed Ahmed, Hasan El-Attar, قسم ثان أسيوط، Al Sheikh 2091208, Egypt",4.0,https://maps.google.com/?cid=492991955120138537,,194.0,coffee_shop,"Al Baquri Mohammed Sayed Ahmed, Hasan El-Attar",27.1967873,31.1849891,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",H Cafe,en,Coffee Shop,1.0,100.0,PRICE_LEVEL_INEXPENSIVE
663,ChIJ6f7UXCpr9hQRl2IBIopH6p8,"['cafe', 'food', 'point_of_interest', 'establishment']",+20 10 08270742,"2FRH+7CX elkornish street, Al Kornish, Tamous, Damanhour, Beheira Governorate 5843451, Egypt",3.8,https://maps.google.com/?cid=11523101255182410391,,137.0,cafe,"2FRH+7CX elkornish street, Al Kornish, Tamous, Damanhour",31.040739400000003,30.4786229,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Bobbos Cafe,en,Cafe,,,
664,ChIJYeuJfeFr9hQRGbY_cvrwV8Y,"['coffee_shop', 'cafe', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",+20 10 99118244,"الإمام الشعراوي، عزب نقرها، دمنهور، البحيرة،، 2GQ2+JV8, Damanhour, Beheira Governorate 5852611, Egypt",4.5,https://maps.google.com/?cid=14292156900932826649,,85.0,coffee_shop,2GQ2+JV8، الإمام الشعراوي، عزب نقرها، دمنهور، البحيرة،,31.039035,30.502188,,دمنهور,en,Coffee Shop,1.0,100.0,
665,ChIJoUDyUEhVVhQR_SuK-kBOk0s,"['coffee_shop', 'cafe', 'food_store', 'store', 'point_of_interest', 'food', 'establishment']",+20 15 50438612,"XH64+P28 نادي الطيران, Rock Cafe،, الغردقة - الاسماعيلية، السويس، محافظة السويس 8140111, Egypt",5.0,https://maps.google.com/?cid=5445782415409294333,,2.0,coffee_shop,"Rock Cafe،, XH64+P28 نادي الطيران, Hurgada - Al Ismaileya",29.9612984,32.5548948,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Suez rock cafe,en,Coffee Shop,,,
666,ChIJOZ1DRF6c-RQR6avrLSW4Ls4,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",+20 12 24171219,"77CQ+4XQ, Port Fouad City, Port Said Governorate 8562504, Egypt",3.9,https://maps.google.com/?cid=14857014690565565417,,899.0,coffee_shop,"77CQ+4XQ, Port Fouad City",31.2703338,32.2899762,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hero Café,en,Coffee Shop,1.0,100.0,PRICE_LEVEL_MODERATE
667,ChIJy_BRvh3v-RQRW9TB-P4M-eE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,"الإتحاد، قسم دمياط، الظهير الصحراوى لمحافظة دمياط، دمياط،، CR67+M64, Qism Damietta, Damietta First, Damietta Governorate 8040407, Egypt",5.0,https://maps.google.com/?cid=16283060216969417819,,1.0,restaurant,"CR67+M64، الإتحاد، قسم دمياط، الظهير الصحراوى لمحافظة دمياط، دمياط،, Damietta First",31.4116309,31.8130813,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",gezmn,ar,Restaurant,,,
668,ChIJY3lpDsv-YRQRKpwGDLHTTe8,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 12 86696911,"مرسى مطروح، قسم مرسى مطروح،، 963R+627, Mersa Matruh, Marsa Matrouh Governorate 5057003, Egypt",4.1,https://maps.google.com/?cid=17243671305635929130,,1824.0,restaurant,963R+627، مرسى مطروح، قسم مرسى مطروح،,31.3530471,27.2400602,"['Monday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u20099:30\u202fPM']",اسماك خالد واخوته للاسماك الطازجه,ar,Restaurant,,,PRICE_LEVEL_MODERATE
669,ChIJzRbZRYqd-RQRpxXbNH6O-9o,"['coffee_shop', 'cafe', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",,"قسم الشرق،، محافظة بورسعيد 8574015, Egypt",4.7,https://maps.google.com/?cid=15779362392126461351,,13.0,coffee_shop,قسم الشرق،,31.2700604,32.306992,"['Monday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 10:30\u202fAM\u2009–\u200912:00\u202fAM']",براك ديليسبس,ar,Coffee Shop,,,
670,ChIJFwrl6cUVSRQRCTbPqMOGRxI,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 12 79416951,"Luxor City, Luxor, Luxor Governorate 1362502, Egypt",4.5,https://maps.google.com/?cid=1317169590938056201,,421.0,restaurant,"Luxor City, Luxor",25.7049114,32.6437596,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",Oasis Palace,en,Restaurant,,,
671,ChIJhR_cPA2BUhQRgfLBHO0DvCk,"['buffet_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",,"3RRW+J4C, Hurghada 1, Red Sea Governorate 1961703, Egypt",4.8,https://maps.google.com/?cid=3007282968101253761,,44.0,buffet_restaurant,"3RRW+J4C, Hurghada 1",27.0915666,33.8452724,"['Monday: 7:00\u2009–\u200910:30\u202fAM, 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u20099:30\u202fPM', 'Tuesday: 7:00\u2009–\u200910:30\u202fAM, 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u20099:30\u202fPM', 'Wednesday: 7:00\u2009–\u200910:30\u202fAM, 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u20099:30\u202fPM', 'Thursday: 7:00\u2009–\u200910:30\u202fAM, 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u20099:30\u202fPM', 'Friday: 7:00\u2009–\u200910:30\u202fAM, 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u20099:30\u202fPM', 'Saturday: 7:00\u2009–\u200910:30\u202fAM, 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u20099:30\u202fPM', 'Sunday: 7:00\u2009–\u200910:30\u202fAM, 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u20099:30\u202fPM']",Four Corners,de,Buffet Restaurant,,,
672,ChIJLabHGgB5WRQREj6ZyyIcoLk,"['coffee_shop', 'cafe', 'food_store', 'store', 'point_of_interest', 'food', 'establishment']",+20 10 80504076,"El-Shaheed Ahmed Alaa, Qesm Al Fayoum, First Al Faiyum, Faiyum Governorate 2933182, Egypt",5.0,https://maps.google.com/?cid=13375721829060656658,,12.0,coffee_shop,"El-Shaheed Ahmed Alaa, Qesm Al Fayoum, First Al Faiyum",29.310573,30.8432036,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Golf (Cafe & Restaurant),en,Coffee Shop,,,
673,ChIJk4kenLMLRRQRvO5RVAroPdg,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 94940980,"الحمراء الثانية، قسم ثان أسيوط،، أسيوط،، 55JM+646, Al Hamraa Ath Thaneyah, Asyut 1, Assiut Governorate 2073120, Egypt",4.1,https://maps.google.com/?cid=15581865416833756860,,30.0,restaurant,"55JM+646، الحمراء الثانية، قسم ثان أسيوط،، أسيوط،, Asyut 1",27.1805494,31.1827663,"['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fAM']",Restaurant World of the Day,en,Restaurant,,,
674,ChIJQyI0HcTX9xQR8IuMBTF6yZ8,"['cafe', 'food', 'point_of_interest', 'establishment']",,"H2C3+5WH, Atef alsadat St, Qism Shebeen El-Kom, Shibin el Kom, Menofia Governorate 6131532, Egypt",4.3,https://maps.google.com/?cid=11513868273314466800,,204.0,cafe,"H2C3+5WH, Atef alsadat St, Qism Shebeen El-Kom, Shibin el Kom",30.5704412,31.0048665,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 8:00\u202fAM\u2009–\u200912:00\u202fAM']",Bellissimo coffee,en,Cafe,1.0,100.0,
675,ChIJSbzC7MjW9xQRzMMaudGnq_c,"['cafe', 'food', 'point_of_interest', 'establishment']",+20 10 90261068,"H2J7+FPH, Kafr Tanbadi, Shibin el Kom, Menofia Governorate 6132722, Egypt",4.0,https://maps.google.com/?cid=17846542467581264844,https://m.facebook.com/profile.php?id=1102898749849168&ref=content_filter,284.0,cafe,"H2J7+FPH, Kafr Tanbadi, Shibin el Kom",30.581199800000004,31.0143621,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Cafe Galila,en,Cafe,,,
676,ChIJUYUt8UBfTxQRW6Sz2gCN4nw,"['cafe', 'point_of_interest', 'food', 'establishment']",,"شارع قيس بن عاصم،, Al Kabsh, Sohag 2, Sohag Governorate 1681031, Egypt",4.4,https://maps.google.com/?cid=8998910040248394843,,72.0,cafe,"شارع قيس بن عاصم،, Al Kabsh, Sohag 2",26.5637553,31.6892994,,New goal,en,Cafe,1.0,100.0,
677,ChIJhYkvAjpHWBQRqSSF381u6Z0,"['tourist_attraction', 'point_of_interest', 'establishment']",,"26H5+948، أولى، قسم الجيزة، الجيزة،، Oula, Al Giza, Giza Governorate 3725005, Egypt",4.0,https://maps.google.com/?cid=11378747764025664681,,5.0,tourist_attraction,26H5+948، أولى، قسم الجيزة، الجيزة،,30.0285069,31.2081171,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",تمثال كليوباترا,ar,Tourist Attraction,,,
678,ChIJIwRApeB4WRQR_N2-Nn_mnpU,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 16557570,"Gamal Abd El-Nasir, Qesm Al Fayoum, First Al Faiyum, Faiyum Governorate 2934247, Egypt",3.9,https://maps.google.com/?cid=10781307992025259516,,158.0,restaurant,"Gamal Abd El-Nasir, Qesm Al Fayoum, First Al Faiyum",29.3183002,30.8547477,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Momento Cafe,en,Restaurant,1.0,100.0,
679,ChIJIZ32bgCh9xQRIEk9BzZ_hPY,"['museum', 'point_of_interest', 'establishment']",,"457R+9PF, Bashbish, El Mahalla El Kubra, Gharbia Governorate 6778041, Egypt",,https://maps.google.com/?cid=17763462700282497312,,,museum,"457R+9PF, Bashbish, El Mahalla El Kubra",31.113442000000003,31.1918057,,محمد السعيد,ar,Museum,,,
680,ChIJzaE002cLRRQRKcbT6G0jrmo,"['museum', 'point_of_interest', 'establishment']",,"55HP+89F, Al Hamraa Ath Thaneyah, Asyut 1, Assiut Governorate 2073013, Egypt",,https://maps.google.com/?cid=7687120568932615721,,,museum,"55HP+89F, Al Hamraa Ath Thaneyah, Asyut 1",27.1783117,31.1859257,,جنريتر ايكس,ar,Museum,,,
681,ChIJ7ZUZKwhZTxQRPIjZ3d8_WPs,"['cafe', 'point_of_interest', 'food', 'establishment']",+20 11 17202202,"HM6Q+MM9, Al Kabsh, Sohag 2, Sohag Governorate 1681015, Egypt",5.0,https://maps.google.com/?cid=18111296132202727484,,2.0,cafe,"HM6Q+MM9, Al Kabsh, Sohag 2",26.5616512,31.689226,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",#أنتريه#سرحان,en,Cafe,,,
682,ChIJnybJtwh_WBQR3rqgetU6Zl8,"['coffee_shop', 'cafe', 'food_store', 'store', 'point_of_interest', 'food', 'establishment']",+20 48 3351634,"احمد فؤاد الجمال،سرس، Madinet SERS Al Layanah, Sers El Laian City, Menofia Governorate 6062041, Egypt",4.6,https://maps.google.com/?cid=6874246569787439838,http://m.me/medo.elheba,56.0,coffee_shop,"احمد فؤاد الجمال،سرس, Madinet SERS Al Layanah, Sers El Laian City",30.442399700000003,30.9653724,,ميدو كافيه,ar,Coffee Shop,1.0,100.0,
